Filename,Target,RA,Dec,instrument,OBJECT_hdr,DATE_OBS,MJD_OBS,EXPTIME,SNR_General,SNR_Li,SNR_Ha,SNR_Ca,wavelength_low,wavelength_high,note,error
data/organized_spectra/KELT-1/HI.20200817.27025_1_15_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,26.443067419880887,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_16_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,29.87539127145048,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_17_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,31.308765147592432,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_18_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,31.694014342418956,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_19_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,32.03831761615872,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_20_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,29.576134723340942,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_21_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,36.452031321845645,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_22_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,33.70705338877436,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_23_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,33.016096666354706,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_24_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,35.5306005301792,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_25_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,34.13304567549488,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_26_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,34.56265093932031,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_27_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,39.74120503647433,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_28_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,70.363368915787,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/ccd1__HI.20200817.27025_1_06_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,12.561002120165604,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/ccd1__HI.20200817.27025_1_07_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,13.75879379807894,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/ccd1__HI.20200817.27025_1_08_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,14.216417875490288,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/ccd1__HI.20200817.27025_1_09_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,17.15384045772837,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/ccd1__HI.20200817.27025_1_10_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,17.59049191591234,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/ccd1__HI.20200817.27025_1_11_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,19.993613181917272,,,,,,validated_spectrum,
