Filename,Target,RA,Dec,instrument,OBJECT_hdr,DATE_OBS,MJD_OBS,EXPTIME,SNR_General,SNR_Li,SNR_Ha,SNR_Ca,wavelength_low,wavelength_high,note
data/organized_spectra/KELT-1/HI.20170702.51878_2_01_flux.fits,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Flux),2017-07-02,57936.600467,497.7791748,,,,,,,header_only
data/organized_spectra/TIC118327550/TIC0118327550S-ab20181221.fits,UNKNOWN,,,HIRES,T0118327550,2018-12-21T03:03:52,58473.127685,1500.0,,,,,,,header_only
data/organized_spectra/TIC118327550/TIC118327550S-ct20191207_1130.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0118327550,2019-12-07T02:28:48.8,,1800.0,,,,,,,header_only
data/organized_spectra/TIC118327550/TIC118327550S-ct20191207_1131.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0118327550,2019-12-07T02:59:06.5,,1800.0,,,,,,,header_only
data/organized_spectra/TIC118327550/TIC118327550S-ct20201226_1126.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0118327550,2020-12-26T02:30:34.2,,1800.0,,,,,,,header_only
data/organized_spectra/TIC118327550/TIC118327550S-ct20201226_1127.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0118327550,2020-12-26T03:00:51.8,,1800.0,,,,,,,header_only
data/organized_spectra/TIC118327550/TIC118327550S-sg20240221-merged_spex_spectrum.fits,UNKNOWN,,,SpeX Spectrograph,TIC118327550,,,,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC0012421862S-ab20181116.fits,UNKNOWN,,,HIRES,T0012421862,2018-11-16T04:18:21,58438.17941,1600.0,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC12421862S-ct20190616_1188.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0012421862,2019-06-16T08:58:03.3,,800.0,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC12421862S-ct20190616_1189.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0012421862,2019-06-16T09:11:41.0,,800.0,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC12421862S-ct20190616_1190.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0012421862,2019-06-16T09:25:18.6,,800.0,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC12421862S-ct20190619_1193.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0012421862,2019-06-19T09:22:37.6,,800.0,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC12421862S-ct20190619_1194.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0012421862,2019-06-19T09:36:15.2,,800.0,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC12421862S-ct20190619_1195.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0012421862,2019-06-19T09:49:52.9,,800.0,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC12421862S-ct20201217_1125.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0012421862,2020-12-17T02:10:38.3,,1100.0,,,,,,,header_only
data/organized_spectra/TIC12421862/TIC12421862S-ct20201217_1126.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0012421862,2020-12-17T02:29:15.9,,1100.0,,,,,,,header_only
data/organized_spectra/TIC212957629/TIC212957629S-sg20240221-merged_spex_spectrum.fits,UNKNOWN,,,SpeX Spectrograph,TIC212957629,,,,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC0251848941S-ab20181025.fits,UNKNOWN,,,HIRES,T0251848941,2018-10-25T05:44:22,58416.239144,1650.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC0251848941S-ab20181105.fits,UNKNOWN,,,HIRES,T0251848941,2018-11-05T04:24:42,58427.183819,2100.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC251848941S-ct20190716_1183.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0251848941,2019-07-16T07:57:16.4,,1000.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC251848941S-ct20190716_1184.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0251848941,2019-07-16T08:14:14.3,,1000.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC251848941S-ct20190716_1185.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0251848941,2019-07-16T08:31:12.0,,1000.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC251848941S-ct20190730_1169.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0251848941,2019-07-30T09:11:16.0,,1000.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC251848941S-ct20190730_1170.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0251848941,2019-07-30T09:28:13.8,,1000.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC251848941S-ct20190730_1171.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0251848941,2019-07-30T09:45:11.3,,1000.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC251848941S-ct20201225_1120.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0251848941,2020-12-25T01:20:36.6,,1450.0,,,,,,,header_only
data/organized_spectra/TIC251848941/TIC251848941S-ct20201225_1121.fits,UNKNOWN,,,CTIO 1.5 meter telescope,T0251848941,2020-12-25T01:45:04.3,,1450.0,,,,,,,header_only
data/organized_spectra/TIC257392778/220216730S-Me57673.88331a.fits,UNKNOWN,,,ts23-e2,EPIC 220216730 KP,2016-10-12,,1785.784,,,,,,,header_only
data/organized_spectra/TIC257392778/220216730S-ab20160715.fits,UNKNOWN,,,HIRES,EP220216730,2016-07-15T10:09:06,57584.422986,1800.0,,,,,,,header_only
data/organized_spectra/TIC257571543/220218012S-PM57640.95882a.fits,UNKNOWN,,,ts23-e2,EPIC 220218012 KP,2016-09-09,,1691.173,,,,,,,header_only
data/organized_spectra/TIC257571543/220218012S-ab20160912.fits,UNKNOWN,,,HIRES,EP220218012,2016-09-12T08:36:50,57643.358912,1800.0,,,,,,,header_only
data/organized_spectra/TIC267650535/TIC0267650535S-ab55078.94577.fits,UNKNOWN,,,HIRES,HTR163-001,2009-09-04T10:21:04,55078.431296,1800.0,,,,,,,header_only
data/organized_spectra/TIC284441182/TIC0284441182S-ab20200126.fits,UNKNOWN,,,HIRES,T0284441182,2020-01-26T02:58:23,58874.123877,2000.0,,,,,,,header_only
data/organized_spectra/TIC284441182/TIC0284441182S-ab20200127.fits,UNKNOWN,,,HIRES,T0284441182,2020-01-27T03:45:24,58875.156528,2400.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-ME57673.77033a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 KP + I2,2016-10-12,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-ME57674.84277a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 KP + I2,2016-10-13,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-MJ57686.75230a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 +I2,2016-10-25,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-MJ57687.80253a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 +I2,2016-10-26,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-Me57673.79004a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 KP,2016-10-12,,1800.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-WC57615.80604a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 + I2,2016-08-15,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-WC57615.82163a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 + I2,2016-08-15,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-WC57615.83664a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 + I2,2016-08-15,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-WC57615.85303a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 + I2,2016-08-15,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-WC57615.86804a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 + I2,2016-08-15,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-WC57615.88304a.fits,UNKNOWN,,,ts23-e2,EPIC 220383386 + I2,2016-08-15,,1200.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-ab20160712.fits,UNKNOWN,,,HIRES,EP220383386,2016-07-12T11:10:54,57581.465903,240.0,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi54790.91931b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,13167,2008-11-20,54790.418824,88.58239746,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi54790.91931i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,13167,2008-11-20,54790.418824,88.58239746,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi54790.91931r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,13167,2008-11-20,54790.418824,88.58239746,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.11619b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.613982,232.75280762,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.11619i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.613982,232.75280762,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.11619r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.613982,232.75280762,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.11933b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.617168,225.06919861,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.11933i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.617168,225.06919861,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.11933r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.617168,225.06919861,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.12243b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.620277,223.48519897,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.12243i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.620277,223.48519897,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57580.12243r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-10,57579.620277,223.48519897,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09182b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.589888,167.21881104,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09182g.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.589888,167.21881104,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09182i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.589888,167.21881104,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09424b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.592326,166.51919556,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09424g.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.592326,166.51919556,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09424i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.592326,166.51919556,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09665b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.594747,165.25279236,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09665g.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.594747,165.25279236,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.09665i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.594747,165.25279236,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10213b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.599883,223.11199951,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10213i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.599883,223.11199951,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10213r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.599883,223.11199951,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10520b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.602952,225.15480042,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10520i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.602952,225.15480042,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10520r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.602952,225.15480042,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10830b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.606041,225.56399536,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10830i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.606041,225.56399536,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57581.10830r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-11,57580.606041,225.56399536,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10289b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.600416,247.91918945,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10289i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.600416,247.91918945,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10289r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.600416,247.91918945,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10619b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.603768,237.23519897,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10619i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.603768,237.23519897,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10619r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.603768,237.23519897,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10944b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.607012,240.10319519,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10944i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.607012,240.10319519,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57582.10944r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-12,57581.607012,240.10319519,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.08420b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.581649,241.0447998,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.08420i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.581649,241.0447998,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.08420r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.581649,241.0447998,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.09981b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.597329,228.18638611,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.09981i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.597329,228.18638611,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.09981r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.597329,228.18638611,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.12090b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.618471,220.17919922,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.12090i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.618471,220.17919922,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57583.12090r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-13,57582.618471,220.17919922,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.00623b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.503618,235.66999817,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.00623i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.503618,235.66999817,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.00623r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.503618,235.66999817,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.04779b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.545111,247.66119385,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.04779i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.545111,247.66119385,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.04779r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.545111,247.66119385,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.09959b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.597145,208.24398804,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.09959i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.597145,208.24398804,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.09959r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-14,57583.597145,208.24398804,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.98896b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.485781,321.33560181,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.98896i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.485781,321.33560181,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.98896r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.485781,321.33560181,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.99289b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.489986,269.76318359,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.99289i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.489986,269.76318359,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.99289r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.489986,269.76318359,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.99644b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.493603,263.48638916,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.99644i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.493603,263.48638916,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57584.99644r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.493603,263.48638916,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.07773b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.575137,215.51200867,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.07773i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.575137,215.51200867,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.07773r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.575137,215.51200867,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.08070b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.578112,222.50239563,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.08070i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.578112,222.50239563,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.08070r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.578112,222.50239563,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.08389b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.581180,284.25320435,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.08389i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.581180,284.25320435,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.08389r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-15,57584.581180,284.25320435,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.99973b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.497045,217.229599,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.99973i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.497045,217.229599,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57585.99973r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.497045,217.229599,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.00272b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.500052,214.84519958,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.00272i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.500052,214.84519958,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.00272r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.500052,214.84519958,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.00572b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.503034,217.95640564,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.00572i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.503034,217.95640564,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.00572r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.503034,217.95640564,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09385b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.591096,225.97000122,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09385i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.591096,225.97000122,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09385r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.591096,225.97000122,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09692b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.594214,220.14599609,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09692i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.594214,220.14599609,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09692r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.594214,220.14599609,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09998b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.597252,224.73440552,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09998i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.597252,224.73440552,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.09998r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-16,57585.597252,224.73440552,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.99105b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-17,57586.488333,207.77000427,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.99105i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-17,57586.488333,207.77000427,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.99105r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-17,57586.488333,207.77000427,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.99394b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-17,57586.491235,206.32919312,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.99394i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-17,57586.491235,206.32919312,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.99394r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-17,57586.491235,206.32919312,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57586.99684b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-07-17,57586.494110,209.38439941,,,,,,,header_only
