Date,BJD,Observatory,Filter,target,pp,Measurement file name,full_file_name,texp,Duration,Efficiency,cbvs,ncols
2021-10-09,2459496,WST-43cm,r,TIC240823272,1,measurements.tbl,TIC240823272-01_20211009_WST-43cm_r_measurements.tbl,40.66772013902664,5.0817994102835655,98.4,3,225
